id,nama_lokasi,provider,alamat,kabupaten_kota,provinsi,latitude,longitude,type_charge,watt,jumlah_charger,jumlah_konektor,nama_chargerbox
2830,(DayaGreen) Food Hall The Mansion Dukuh Atas Kemayoran,DayaGreen,"Area Parkir Foodhall The Mansion at Dukuh Golf Kemayoran by LongeStay Kompleks, Jl Trembesi Blok D 4 Bandar Baru, Kemayoran, Kec. Kemayoran, Jakarta Utara",Kota ADM Jakarta Utara,DKI Jakarta ,-6.1477317,106.8527795,medium,22 kW,2,1,1. INJECT AC 7 KW
2830,(DayaGreen) Food Hall The Mansion Dukuh Atas Kemayoran,DayaGreen,"Area Parkir Foodhall The Mansion at Dukuh Golf Kemayoran by LongeStay Kompleks, Jl Trembesi Blok D 4 Bandar Baru, Kemayoran, Kec. Kemayoran, Jakarta Utara",Kota ADM Jakarta Utara,DKI Jakarta ,-6.1477317,106.8527795,medium,22 kW,2,1,2. INJECT AC 22 KW
2831,(DayaGreen) Minikopi,DayaGreen,"Area Parkir Mini Kopi Green Ville Blok BG no. 69 Jl. Green Ville, RT 11/RW 14, Duri Kepa, Jakarta Barat",Kota ADM Jakarta Barat,DKI Jakarta ,-6.171611,106.7756526,medium,22 kW,2,1,1. INJECT AC 7 KW
2831,(DayaGreen) Minikopi,DayaGreen,"Area Parkir Mini Kopi Green Ville Blok BG no. 69 Jl. Green Ville, RT 11/RW 14, Duri Kepa, Jakarta Barat",Kota ADM Jakarta Barat,DKI Jakarta ,-6.171611,106.7756526,medium,22 kW,2,1,2. INJECT AC 22 KW
2832,(DayaGreen) BMW Ultima,DayaGreen,"Area parkir BMW ULTIMA Jl. Ciater Raya No.28A, RT.011/RW.009, Ciater, Kec. Serpong, Kota Tangerang Selatan, Banten",Kota Tangerang Selatan,Banten,-6.3156858,106.7030419,medium,22 kW,1,1,INJECT AC 22 KW
2833,(DayaGreen) PappaJack Kedoya,DayaGreen,"Area Parkir PAPPA JACK Jl. Arjuna Utara No.2, Kedoya Sel., Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus IbuKota Jakarta Pusat",Kota ADM Jakarta Barat,DKI Jakarta ,-6.1897667,106.7610423,standard,7 kW,1,1,INJECT AC 7 KW
2834,(DayaGreen) Hotel Cipta Pancoran,DayaGreen,"Area Parkir Cipta Hotel Pancoran Jl. Raya Pasar Minggu No.Kav. 19 7, Pancoran, Kec. Pancoran, Kota Jakarta Selatan",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.247013,106.8434536,medium,22 kW,1,1,INJECT AC 22 KW
2835,(DayaGreen) Club De Arjuna,DayaGreen,"Area Parkir Club de Arjuna Jl. Kedoya Raya, RT.8/RW.7, Kedoya Sel., Kec. Kb. Jeruk, Kota Jakarta Barat",Kota ADM Jakarta Barat,DKI Jakarta ,-6.1899612,106.7605926,medium,22 kW,1,1,INJECT AC 22 KW
2836,(DayaGreen) Jakarta Design Center,DayaGreen,"Area Parkir JDC (Jakarta Design Center) Jl. Gatot Subroto No.53, RT.10/RW.6, Petamburan, Kecamatan Tanah Abang, Kota Jakarta Pusat",Kota ADM Jakarta Pusat,DKI Jakarta ,-6.2014883,106.8008247,medium,22 kW,1,1,INJECT AC 22 KW
2837,(DayaGreen) PappaJack Elang Laut,DayaGreen,"Area Parkir PAPPA JACK Ruko Elang Laut PIK Jl. Pantai Indah Selatan No.D3, RT.3/RW.3, Kamal Muara, Kec. Penjaringan, Jakarta Utara",Kota ADM Jakarta Utara,DKI Jakarta ,-6.1234922,106.7398978,standard,7 kW,1,1,INJECT AC 7 KW
2838,(DayaGreen) The Mansion Jasmine Tower AB,DayaGreen,"Area Parkir The Mansion at Dukuh Golf Kemayoran, Jl Trembesi Blok D 4 Bandar Baru, Kemayoran, Kec. Kemayoran, Jakarta Utara",Kota ADM Jakarta Utara,DKI Jakarta ,-6.1464158,106.8530777,standard,7 kW,1,1,INJECT AC 7 KW
2839,(DayaGreen) Tis Square,DayaGreen,"Area Parkir TIS Square, Jl. Letjen M.T. Haryono No.52-53 11, RT.11/RW.5, Tebet Barat, Kec. Tebet, Kota Jakarta Selatan",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2427248,106.8479003,medium,22 kW,1,1,INJECT AC 22 KW
2840,(DayaGreen) Multivision Tower,DayaGreen,"Area Parkir Gedung Multivision Tower, Jl. Kuningan Mulia Lot 9 B, RT.14/RW.4, Kuningan, Kec, Setiabudi, Kota Jakarta Selatan",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2121109,106.8335039,medium,22 kW,1,1,INJECT AC 22 KW
2841,(DayaGreen) Black Owl Gading Serpong,DayaGreen,"Area Parkir Black Owl Gading Serpong Jl. Gading Serpong Boulevard, Medang, Kec. Pagedangan, Kabupaten Tangerang, Banten",Kab Tangerang,Banten,-6.2670965,106.6173205,medium,22 kW,1,1,INJECT AC 22 KW
2842,(DayaGreen) Moxy Hotel,DayaGreen,"Area Parkir Moxy Hotel Bandung Jl. Ir. H. Juanda No.69, Tamansari, Kecamatan Coblong, Kota Bandung, Jawa Barat",Kota Bandung,Jawa Barat,-6.9001942,107.6120604,medium,22 kW,1,1,INJECT AC 22 KW
2843,(DayaGreen) Mediterania Residence,DayaGreen,"Area Parkir Mutiara Residence Jl. Pluit Samudra Raya No.1A, RT.11/RW.5, Pluit, Penjaringan, North Jakarta City",Kota ADM Jakarta Utara,DKI Jakarta ,-6.1103637,106.7899619,medium,22 kW,1,1,INJECT AC 22 KW
2844,(DayaGreen) Gereja Salvator,DayaGreen,"Area Gereja Katolik Kristus Salvator Jalan Karel Satsuit Tubun No. 128 RT.02/RW.07, Slipi, Kec. Palmerah, Kota Jakarta Barat",Kota ADM Jakarta Barat,DKI Jakarta ,-6.1967862,106.8045453,medium,22 kW,1,1,INJECT AC 22 KW
2845,(DayaGreen) Lotus Residence,DayaGreen,"Area Parkir Apartemen Lotus Residence Grand, Jl. Boulevard Grand Depok City, Jatimulya, Kec. Cilodong, Kota Depok, Jawa Barat",Kota Depok,Jawa Barat,-6.4446572,106.8289822,medium,22 kW,1,1,INJECT AC 22 KW
2846,(DayaGreen) Paragon Village,DayaGreen,"Area Parkir Apartemen Paragon Village Jl. Raya Binong No.9, Binong, Kec. Curug, Kabupaten Tangerang, Banten",Kab Tangerang,Banten,-6.2336036,106.5869571,standard,7 kW,1,1,INJECT AC 7 KW
2847,(DayaGreen) Apartemen Semanan Indah,DayaGreen,"Area parkir Apartemen Semanan Indah Jl. Taman Semanan Raya No.11, RT.16/RW.11, Duri Kosambi, Kecamatan Cengkareng, Kota Jakarta Barat",Kota ADM Jakarta Barat,DKI Jakarta ,-6.1638459,106.7197199,medium,22 kW,1,1,INJECT AC 22 KW
2848,(DayaGreen) Mall Taman Palem,DayaGreen,"Area parkir Mal Taman Palem Jl. Kamal Raya Outer Ring Road, Cengkareng Timur, Kecamatan Cengkareng, Kota Jakarta Barat",Kota ADM Jakarta Barat,DKI Jakarta ,-6.1400218,106.731584,medium,22 kW,1,1,INJECT AC 22 KW
2849,(DayaGreen) Four Points Bandung,DayaGreen,"JL.IR.H.JUANDA NO.46, CITARUM, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT",Kota Bandung,Jawa Barat,-6.9013978,107.6124583,medium,22 kW,1,1,INJECT AC 22 KW
2850,(DayaGreen) Mangga 2 Court,DayaGreen,"Area parkir Apartemen Mangga Dua Court Jl. Apartemen Mangga Dua Court, Mangga Dua Sel., Kecamatan Sawah Besar, Kota Jakarta Pusat",Kota ADM Jakarta Pusat,DKI Jakarta ,-6.1381269,106.8241514,medium,22 kW,1,1,INJECT AC 22 KW
2851,(DayaGreen) Apartement Semanggi,DayaGreen,"Area parkir Apartemen Semanggi Jl. Gatot Subroto No.Kav 53B, Palmerah, Kecamatan Tanah Abang, Kota Jakarta Pusat",Kota ADM Jakarta Pusat,DKI Jakarta ,-6.2023044,106.8013512,medium,22 kW,1,1,INJECT AC 22 KW
2852,(DayaGreen) The East,DayaGreen,"Area parkir The East Tower Jalan Doktor Ide Anak Agung Gde Agung, Jl. Kuningan Barat Raya No. 1, RT.5/RW.2, Kuningan Barat, Setiabudi, Kota Jakarta Selatan",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2289538,106.8246217,medium,22 kW,1,1,INJECT AC 22 KW
2853,(DayaGreen) Puri Indah Auto Center,DayaGreen,"Jl. Puri Lkr. Luar, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus IbuKota Jakarta Pusat 11610",Kota ADM Jakarta Barat,DKI Jakarta ,-6.1907963,106.7362973,medium,22 kW,1,1,INJECT AC 22 KW
2854,(DayaGreen) Pluit Gading Hospital,DayaGreen,"Jl. Boulevard Timur, Klp. Gading Tim., Kec. Klp. Gading, Jakarta Utara, Daerah Khusus IbuKota Jakarta Pusat 14250",Kota ADM Jakarta Utara,DKI Jakarta ,-6.165952,106.9158648,medium,22 kW,1,1,INJECT AC 22 KW
2855,(DayaGreen) Setiabudi Residences,DayaGreen,"Jl. Setiabudi Selatan Raya Nomor 16, RT.6/RW.7, Karet Kuningan, Kec.Setiabudi, Kota Jakarta Selatan, Jakarta",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2166864,106.8291879,medium,22 kW,1,1,INJECT AC 22 KW
2856,(TERRA CHARGE) Pluit Junction Mall,Terra Charge,"Jalan Pluit Raya No.1, RT.21/RW.8, Penjaringan, Kec. Penjaringan, Jakarta Utara, Jakarta",Kota ADM Jakarta Utara,DKI Jakarta ,-6.1263734,106.7904526,medium,22 kW,2,1,Terra Charge AC
2856,(TERRA CHARGE) Pluit Junction Mall,Terra Charge,"Jalan Pluit Raya No.1, RT.21/RW.8, Penjaringan, Kec. Penjaringan, Jakarta Utara, Jakarta",Kota ADM Jakarta Utara,DKI Jakarta ,-6.1263734,106.7904526,medium,22 kW,2,1,Terra Charge AC
2857,(TERRA CHARGE) Apartemen Tamansari Semanggi,Terra Charge,"Jl. Komp. Polri No.134 8, RT.8/RW.2, Karet Semanggi, Kec. Setiabudi, Kota Jakarta Selatan, Jakarta 1293",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2264579,106.8191554,medium,22 kW,1,1,Terra Charge AC
2858,(TERRA CHARGE) Plaza Simatupang,Terra Charge,"Jl. Tahi Bonar Simatupang Raya No.1, RT.2/RW.17, Pd. Pinang, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus IbuKota Jakarta Pusat 12310",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2856086,106.7762418,medium,22 kW,1,1,Terra Charge AC
2859,(TERRA CHARGE) Harton Tower Citi Hub,Terra Charge,"Jl. Boulevard Artha Gading, RT.18/RW.8, Klp. Gading Bar., Kec. Klp. Gading, Jakarta, Daerah Khusus IbuKota Jakarta 14240",Kota ADM Jakarta Utara,DKI Jakarta ,-6.1468341,106.8971589,medium,22 kW,1,1,Terra Charge AC
2860,(TERRA CHARGE) Mitra Oasis Residence,Terra Charge,"Jl. Senen Raya No.135, RT.2/RW.2, Senen, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus IbuKota Jakarta Pusat 10410",Kota ADM Jakarta Pusat,DKI Jakarta ,-6.1736359,106.8397094,medium,22 kW,2,1,Terra Charge AC
2860,(TERRA CHARGE) Mitra Oasis Residence,Terra Charge,"Jl. Senen Raya No.135, RT.2/RW.2, Senen, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus IbuKota Jakarta Pusat 10410",Kota ADM Jakarta Pusat,DKI Jakarta ,-6.1736359,106.8397094,medium,22 kW,2,1,Terra Charge AC
2861,(TERRA CHARGE) Riverside (Apartemen Muara Indah),Terra Charge,"Jl. Muara Karang Barat, Pluit, Kec. Penjaringan, Jakarta Utara, Jakarta 14450",Kota ADM Jakarta Utara,DKI Jakarta ,-6.1168319,106.7747004,medium,22 kW,1,1,Terra Charge AC
2862,(TERRA CHARGE) West Vista Shop House,Terra Charge,"Jl. Lkr. Luar Barat No.8, RT.9/RW.6, Duri Kosambi, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus IbuKota Jakarta Pusat 11750",Kota ADM Jakarta Barat,DKI Jakarta ,-6.1580281,106.7267038,medium,22 kW,1,1,Terra Charge AC
2863,(TERRA CHARGE) West Vista Apartment,Terra Charge,"Jl. Lingkar Luar Barat No.8, RT.9/RW.6, Duri Kosambi, Kec. Cengkareng, Kota Jakarta Barat, Jakarta 11750",Kota ADM Jakarta Barat,DKI Jakarta ,-6.1581592,106.7266869,medium,22 kW,2,1,Terra Charge AC
2863,(TERRA CHARGE) West Vista Apartment,Terra Charge,"Jl. Lingkar Luar Barat No.8, RT.9/RW.6, Duri Kosambi, Kec. Cengkareng, Kota Jakarta Barat, Jakarta 11750",Kota ADM Jakarta Barat,DKI Jakarta ,-6.1581592,106.7266869,medium,22 kW,2,1,Terra Charge AC
2864,(TERRA CHARGE) World Trade Center DC,Terra Charge,"Jl. H Kavling No.62, RT.8/RW.3, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus IbuKota Jakarta Pusat",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2145678,106.819141,fast,50 kW,1,3,Terra Charge DC
2865,(TERRA CHARGE) World Trade Center 6 A,Terra Charge,"Jl. H Kavling No.62, RT.8/RW.3, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus IbuKota Jakarta Pusat",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2145678,106.819141,medium,22 kW,2,1,Terra Charge AC
2865,(TERRA CHARGE) World Trade Center 6 A,Terra Charge,"Jl. H Kavling No.62, RT.8/RW.3, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus IbuKota Jakarta Pusat",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2145678,106.819141,medium,22 kW,2,1,Terra Charge AC
2866,(TERRA CHARGE) World Trade Center 6 B,Terra Charge,"Jl. H Kavling No.62, RT.8/RW.3, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus IbuKota Jakarta Pusat",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2145678,106.819141,medium,22 kW,3,1,Terra Charge AC
2866,(TERRA CHARGE) World Trade Center 6 B,Terra Charge,"Jl. H Kavling No.62, RT.8/RW.3, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus IbuKota Jakarta Pusat",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2145678,106.819141,medium,22 kW,3,1,Terra Charge AC
2866,(TERRA CHARGE) World Trade Center 6 B,Terra Charge,"Jl. H Kavling No.62, RT.8/RW.3, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus IbuKota Jakarta Pusat",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2145678,106.819141,medium,22 kW,3,1,Terra Charge AC
2867,(TERRA CHARGE) World Trade Center 1,Terra Charge,"Jl. H Kavling No.62, RT.8/RW.3, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus IbuKota Jakarta Pusat",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2145678,106.819141,medium,22 kW,2,1,Terra Charge AC
2867,(TERRA CHARGE) World Trade Center 1,Terra Charge,"Jl. H Kavling No.62, RT.8/RW.3, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus IbuKota Jakarta Pusat",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2145678,106.819141,medium,22 kW,2,1,Terra Charge AC
2868,(TERRA CHARGE) Harmonie Exchange,Terra Charge,"Jl. Hayam Wuruk VI No.6, Kb. Klp., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus IbuKota Jakarta Pusat 10130",Kota ADM Jakarta Pusat,DKI Jakarta ,-6.1642106,106.8209905,medium,22 kW,2,1,Terra Charge AC
2868,(TERRA CHARGE) Harmonie Exchange,Terra Charge,"Jl. Hayam Wuruk VI No.6, Kb. Klp., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus IbuKota Jakarta Pusat 10130",Kota ADM Jakarta Pusat,DKI Jakarta ,-6.1642106,106.8209905,medium,22 kW,2,1,Terra Charge AC
2869,(TERRA CHARGE) Apartemen Grand Dhika City Jatiwarna,Terra Charge,"Jl. HM. Joyo Martono No.1, RT. 004/RW. 021, Margahayu, Bekasi Timur, Bekasi, Jawa Barat",Kota Bekasi,Jawa Barat,-6.3134792,106.9229134,medium,22 kW,1,1,Terra Charge AC
2870,(TERRA CHARGE) MTH Square Apartment,Terra Charge,"Jl. Letjen M.T. Haryono No.Kav 10 RT.6/RW.12, Bidara Cina, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus IbuKota Jakarta Pusat 13330",Kota ADM Jakarta Timur,DKI Jakarta ,-6.2436643,106.8692882,medium,22 kW,1,1,Terra Charge AC
2871,(TERRA CHARGE) Mediterania Palace Residences,Terra Charge,"Jalan Landas Pacu utara Selatan Kav. A1 No. 2 RT. 010 RW. 013, Kebon Kosong, Kec. Kemayoran, Kota Jakarta Pusat, DKI Jakarta 10630",Kota ADM Jakarta Pusat,DKI Jakarta ,-6.1547693,106.8527404,medium,22 kW,1,1,Terra Charge AC
2872,(TERRA CHARGE) Trembesi Tower,Terra Charge,"Jl Pahlawan Seribu Lot VIIA, CBD-BSD, Serpong Sub-District, South Tangerang City, Banten 15311",Kota Tangerang Selatan,Banten,-6.2947369,106.6685163,medium,22 kW,2,1,Terra Charge AC
2872,(TERRA CHARGE) Trembesi Tower,Terra Charge,"Jl Pahlawan Seribu Lot VIIA, CBD-BSD, Serpong Sub-District, South Tangerang City, Banten 15311",Kota Tangerang Selatan,Banten,-6.2947369,106.6685163,medium,22 kW,2,1,Terra Charge AC
2873,(TERRA CHARGE) Green Central City,Terra Charge,"Green Central City, 5, Jl. Gajah Mada No.188, RT.3/RW.5, Glodok, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus IbuKota Jakarta Pusat 11120",Kota ADM Jakarta Barat,DKI Jakarta ,-6.1471405,106.8156562,medium,22 kW,2,1,Terra Charge AC
2873,(TERRA CHARGE) Green Central City,Terra Charge,"Green Central City, 5, Jl. Gajah Mada No.188, RT.3/RW.5, Glodok, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus IbuKota Jakarta Pusat 11120",Kota ADM Jakarta Barat,DKI Jakarta ,-6.1471405,106.8156562,medium,22 kW,2,1,Terra Charge AC
2874,(TERRA CHARGE) De Paviljoen Bandung,Terra Charge,"Jalan Laks LLRE Martadinata St No.68, Citarum, Bandung Wetan, Bandung City, West Java 40115",Kota Bandung,Jawa Barat,-6.9060535,107.620587,medium,22 kW,1,1,Terra Charge AC
2875,(TERRA CHARGE) Gedung Baja,Terra Charge,"Jl. Pangeran Jayakarta No.55, RT.1/RW.9, Mangga Dua Sel., Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus IbuKota Jakarta Pusat 10730",Kota ADM Jakarta Pusat,DKI Jakarta ,-6.1441149,106.8309049,medium,22 kW,2,1,Terra Charge AC
2875,(TERRA CHARGE) Gedung Baja,Terra Charge,"Jl. Pangeran Jayakarta No.55, RT.1/RW.9, Mangga Dua Sel., Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus IbuKota Jakarta Pusat 10730",Kota ADM Jakarta Pusat,DKI Jakarta ,-6.1441149,106.8309049,medium,22 kW,2,1,Terra Charge AC
2876,(TERRA CHARGE) Green Pramuka Square Mall,Terra Charge,"Jl. Jenderal Ahmad Yani No.Kav .49, Rawasari, Kec. Cemp. Putih, Kota Jakarta Pusat, Daerah Khusus IbuKota Jakarta Pusat 10570",Kota ADM Jakarta Pusat,DKI Jakarta ,-6.1886766,106.8742473,medium,22 kW,2,1,Terra Charge AC
2876,(TERRA CHARGE) Green Pramuka Square Mall,Terra Charge,"Jl. Jenderal Ahmad Yani No.Kav .49, Rawasari, Kec. Cemp. Putih, Kota Jakarta Pusat, Daerah Khusus IbuKota Jakarta Pusat 10570",Kota ADM Jakarta Pusat,DKI Jakarta ,-6.1886766,106.8742473,medium,22 kW,2,1,Terra Charge AC
2877,(TERRA CHARGE) Kebayoran Apartment,Terra Charge,"Jl. Ulujami Raya No.10A, Ulujami, Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus IbuKota Jakarta Pusat 12250",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2389237,106.7628362,medium,22 kW,2,1,Terra Charge AC
2877,(TERRA CHARGE) Kebayoran Apartment,Terra Charge,"Jl. Ulujami Raya No.10A, Ulujami, Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus IbuKota Jakarta Pusat 12250",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2389237,106.7628362,medium,22 kW,2,1,Terra Charge AC
2878,(TERRA CHARGE) Regent Residences Jakarta,Terra Charge,"Jl. Gatot Subroto No.Kav. 1 1, RT.5/RW.3, Karet Semanggi, Jakarta, Kota Jakarta Selatan, Daerah Khusus IbuKota Jakarta Pusat 12930",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2214385,106.8159611,medium,22 kW,4,1,Terra Charge AC
2878,(TERRA CHARGE) Regent Residences Jakarta,Terra Charge,"Jl. Gatot Subroto No.Kav. 1 1, RT.5/RW.3, Karet Semanggi, Jakarta, Kota Jakarta Selatan, Daerah Khusus IbuKota Jakarta Pusat 12930",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2214385,106.8159611,medium,22 kW,4,1,Terra Charge AC
2878,(TERRA CHARGE) Regent Residences Jakarta,Terra Charge,"Jl. Gatot Subroto No.Kav. 1 1, RT.5/RW.3, Karet Semanggi, Jakarta, Kota Jakarta Selatan, Daerah Khusus IbuKota Jakarta Pusat 12930",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2214385,106.8159611,medium,22 kW,4,1,Terra Charge AC
2878,(TERRA CHARGE) Regent Residences Jakarta,Terra Charge,"Jl. Gatot Subroto No.Kav. 1 1, RT.5/RW.3, Karet Semanggi, Jakarta, Kota Jakarta Selatan, Daerah Khusus IbuKota Jakarta Pusat 12930",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2214385,106.8159611,medium,22 kW,4,1,Terra Charge AC
2879,(TERRA CHARGE) Plaza Kalibata,Terra Charge,"Jl. Raya Kalibata No.141, RT.3/RW.2, Rawajati, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus IbuKota Jakarta Pusat 12750",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2572853,106.8559928,medium,22 kW,2,1,Terra Charge AC
2879,(TERRA CHARGE) Plaza Kalibata,Terra Charge,"Jl. Raya Kalibata No.141, RT.3/RW.2, Rawajati, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus IbuKota Jakarta Pusat 12750",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2572853,106.8559928,medium,22 kW,2,1,Terra Charge AC
2880,(TERRA CHARGE) Casablanca Mansion,Terra Charge,"Jl. Raya Casablanca No.Kav.9, RT.14/RW.5, Menteng Dalam, Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus IbuKota Jakarta Pusat 12870",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2234254,106.8452602,medium,22 kW,2,1,Terra Charge AC
2880,(TERRA CHARGE) Casablanca Mansion,Terra Charge,"Jl. Raya Casablanca No.Kav.9, RT.14/RW.5, Menteng Dalam, Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus IbuKota Jakarta Pusat 12870",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2234254,106.8452602,medium,22 kW,2,1,Terra Charge AC
2881,(TERRA CHARGE) MTH 27 Office Suites (B1),Terra Charge,"MT Haryono St No.Kavling 27, RT.6/RW.14, Kebon Baru, Tebet, South Jakarta City, Jakarta 13630",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2436673,106.8634721,medium,22 kW,2,1,Terra Charge AC
2881,(TERRA CHARGE) MTH 27 Office Suites (B1),Terra Charge,"MT Haryono St No.Kavling 27, RT.6/RW.14, Kebon Baru, Tebet, South Jakarta City, Jakarta 13630",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2436673,106.8634721,medium,22 kW,2,1,Terra Charge AC
2882,(TERRA CHARGE) MTH 27 Office Suites (GF),Terra Charge,"MT Haryono St No.Kavling 27, RT.6/RW.14, Kebon Baru, Tebet, South Jakarta City, Jakarta 13630",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2436673,106.8634721,medium,22 kW,2,1,Terra Charge AC
2882,(TERRA CHARGE) MTH 27 Office Suites (GF),Terra Charge,"MT Haryono St No.Kavling 27, RT.6/RW.14, Kebon Baru, Tebet, South Jakarta City, Jakarta 13630",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2436673,106.8634721,medium,22 kW,2,1,Terra Charge AC
2883,(TERRA CHARGE) Apartemen Elpis Residences,Terra Charge,"Jl. Gunung Sahari Dalam XI No.23, RT.18/RW.3, Gn. Sahari Utara, Kecamatan Sawah Besar, Kota Jakarta Pusat, DKI Jakarta 10720",Kota ADM Jakarta Pusat,DKI Jakarta ,-6.14893,106.836,medium,22 kW,2,1,Terra Charge AC
2883,(TERRA CHARGE) Apartemen Elpis Residences,Terra Charge,"Jl. Gunung Sahari Dalam XI No.23, RT.18/RW.3, Gn. Sahari Utara, Kecamatan Sawah Besar, Kota Jakarta Pusat, DKI Jakarta 10720",Kota ADM Jakarta Pusat,DKI Jakarta ,-6.14893,106.836,medium,22 kW,2,1,Terra Charge AC
2884,(TERRA CHARGE) Canggu Station,Terra Charge,"Jl. Subak Sari No.8, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80361",Kab Badung,Bali,-8.66381,115.147,medium,22 kW,1,1,Terra Charge AC
2885,(TERRA CHARGE) Gourmet Garage Bali,Terra Charge,"Jl. Bypass Ngurah Rai No.18, Jimbaran, Kec. Kuta Sel., Kabupaten Badung, Bali 80361",Kab Badung,Bali,-8.76882,115.177,medium,22 kW,1,1,Terra Charge AC
2886,(TERRA CHARGE) The Grand Mansion Menteng by The Crest Collection,Terra Charge,"Jl. Borobudur No.10, Pegangsaan, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus IbuKota Jakarta Pusat 10320",Kota ADM Jakarta Pusat,DKI Jakarta ,-6.20049,106.848,medium,22 kW,2,1,Terra Charge AC
2886,(TERRA CHARGE) The Grand Mansion Menteng by The Crest Collection,Terra Charge,"Jl. Borobudur No.10, Pegangsaan, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus IbuKota Jakarta Pusat 10320",Kota ADM Jakarta Pusat,DKI Jakarta ,-6.20049,106.848,medium,22 kW,2,1,Terra Charge AC
2887,(TERRA CHARGE) Summitmas Tower,Terra Charge,"Kav. 61-62 Jalan Jenderal Sudirman Kelurahan Senayan, Kebayoran Baru, Jakarta Selatas 12190",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2267,106.804,medium,22 kW,2,1,Terra Charge AC
2887,(TERRA CHARGE) Summitmas Tower,Terra Charge,"Kav. 61-62 Jalan Jenderal Sudirman Kelurahan Senayan, Kebayoran Baru, Jakarta Selatas 12190",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.2267,106.804,medium,22 kW,2,1,Terra Charge AC
2888,(TERRA CHARGE) Aloft South Jakarta,Terra Charge,"Jl. TB Simatupang No.Kavling 8, RW.9, Cilandak Tim., Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus IbuKota Jakarta Pusat 12560",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.29175,106.816,medium,22 kW,1,1,Terra Charge AC
